,status,player_id,team_id,role,name,team,elim_per_10m,death_per_10m,dmg_per_10m,heal_per_10m,ults_per_10m,finalblows_per_10m,duration,elims,deaths,damage,heal,ults,finalblows
88,Updated,8772,7692,flexsupport,Kyo,CDH,15.024077046548957,4.430176565008026,6057.854911752924,6498.683788121991,4.622792937399679,4.044943820224719,3115,78,23,31450.363416850596,33739,24,21
89,Updated,8786,7692,offtank,lateyoung,CDH,15.832575068243857,4.367606915377616,10983.353695813017,0.0,4.913557779799818,5.459508644222019,1099,29,8,20117.842852830843,0,9,10
90,Updated,4654,4403,flexdps,Libero,NYE,13.329848405645583,3.606900156821746,4429.791416077477,9493.047569262937,5.0182958703606895,2.5091479351803447,3826,85,23,28247.30326318738,60534,32,16
91,NO_CHANGE,4629,4525,flexdps,LiNkzr,HOU,,,,,,,,,,,,,
92,Updated,8891,4408,flexsupport,Luffy,SHD,17.07678624369997,5.692262081233323,7435.2665138357615,11678.565075600354,4.980729321079158,3.735546990809368,3373,96,32,41798.589918613376,65653,28,21
93,Updated,4093,4403,maintank,Mano,NYE,14.901960784313726,5.019607843137255,6901.424418804692,0.0,4.392156862745098,4.705882352941177,3825,95,32,43996.58066987991,0,28,30
94,Updated,8681,7698,mainsupport,Masaa,ATL,10.609480812641085,6.094808126410836,5474.949947490656,6667.945823927766,3.8374717832957113,2.0316027088036117,2658,47,27,24254.028267383605,29539,17,9
95,NO_CHANGE,9285,4407,offtank,Mcgravy,FLA,,,,,,,,,,,,,
96,Updated,4649,4403,offtank,MekO,NYE,20.073183481442758,3.2932566649242028,6860.993559712292,0.0,3.1364349189754313,5.8024046001045475,3826,128,21,43750.26893243205,0,20,37
97,NO_CHANGE,8242,4409,offtank,Michelle,SEO,,,,,,,,,,,,,
98,Updated,5716,4404,mainsupport,moth,SFS,10.193413486670151,4.391008886565603,4444.0763253350515,6530.057501306847,3.1364349189754313,0.9409304756926293,3826,65,28,28338.393367886514,41640,20,6
99,NO_CHANGE,4623,4525,maintank,Muma,HOU,,,,,,,,,,,,,
100,NO_CHANGE,4642,4409,flexdps,Munchkin,SEO,,,,,,,,,,,,,
101,Updated,4612,7695,flexsupport,Neko,TOR,14.065510597302504,3.8535645472061653,5934.026610598622,9223.506743737957,5.009633911368015,4.0462427745664735,3114,73,20,30797.598109006853,47870,26,21
102,Updated,8236,4403,maindps,Nenne,NYE,19.13225300575013,2.822791427077888,12786.157053662293,0.0,5.9592263460533195,5.8024046001045475,3826,122,18,81533.06147885323,0,38,37
103,Updated,4024,4524,mainsupport,neptuNo,PHI,13.984096517685769,3.125856868659172,4868.554486436067,5119.330956950918,3.619413216342199,1.8097066081710995,3647,85,19,29592.697020053893,31117,22,11
104,NO_CHANGE,4626,4404,offtank,Nevix,SFS,,,,,,,,,,,,,
105,Updated,8743,7694,flexdps,NiCOgdh,PAR,12.352456766401318,7.740872906944826,4614.305680877328,8929.01454844908,4.611583859456492,2.305791929728246,3643,75,47,28016.52599239351,54214,28,14
106,Updated,8671,7698,flexdps,NLaaeR,ATL,4.347826086956522,9.56521739130435,4673.5634339892285,8321.739130434784,5.217391304347826,0.8695652173913044,690,5,11,5374.5979490876125,9570,6,1
107,NO_CHANGE,8714,7693,maintank,NoSmite,HZS,,,,,,,,,,,,,
108,NO_CHANGE,4607,4402,offtank,NotE,BOS,,,,,,,,,,,,,
109,NO_CHANGE,4660,4410,mainsupport,NUS,LDN,,,,,,,,,,,,,
110,Updated,5717,4523,maintank,OGE,DAL,18.67773495404684,6.225911651348947,8091.921843398819,0.0,4.624962941002075,6.58167803142603,3373,105,35,45490.08729630703,0,26,37
111,Updated,4668,4524,offtank,Poko,PHI,16.62095447065277,2.9621503017004933,7966.359418331436,0.0,3.291278113000548,4.44322545255074,3646,101,18,48408.9107320607,0,20,27
112,Updated,8702,7698,maintank,Pokpo,ATL,10.15801354401806,8.803611738148986,7047.501264092104,0.0,5.191873589164786,2.708803611738149,2658,45,39,31220.43059992802,0,23,12
113,NO_CHANGE,4662,4410,maindps,Profit,LDN,,,,,,,,,,,,,
114,Updated,8781,7696,flexsupport,RAPEL,VAN,31.545064377682404,3.218884120171674,9169.16887217837,8925.965665236052,5.150214592274678,10.944206008583691,932,49,5,14242.775648117067,13865,8,17
115,Updated,4658,4404,flexdps,Rascal,SFS,9.566126502875065,5.0182958703606895,3948.5796248420506,10184.63146889702,4.704652378463146,1.7250392054364871,3826,61,32,25178.776074409478,64944,30,11
116,NO_CHANGE,4136,4525,flexsupport,Rawkus,HOU,,,,,,,,,,,,,
117,Updated,8801,4523,offtank,rCk,DAL,23.83634746516454,3.557663800770827,8459.858358171392,109.22027868366439,5.158612511117699,6.225911651348947,3373,134,20,47558.50373685351,614,29,35
118,NO_CHANGE,8715,7693,flexsupport,Revenge,HZS,,,,,,,,,,,,,
119,NO_CHANGE,8716,7693,offtank,Ria,HZS,,,,,,,,,,,,,
120,NO_CHANGE,8724,7699,maintank,Rio,GZC,,,,,,,,,,,,,
121,Updated,8222,4406,maintank,rOar,GLA,23.033496424538953,4.516371847948814,10145.764367693482,0.0,5.419646217538577,9.71019947308995,2657,102,20,44928.82654160264,0,24,43
122,Updated,8687,7695,mainsupport,RoKy,TOR,13.483146067415731,4.237560192616373,4069.240472420075,5559.678972712681,3.081861958266453,2.696629213483146,3115,70,22,21126.140119314223,28864,16,14
123,NO_CHANGE,4105,4409,flexsupport,ryujehong,SEO,,,,,,,,,,,,,
124,Updated,4669,4524,maintank,Sado,PHI,15.958321908417878,6.90978886756238,7592.362429993031,0.0,4.771044694269262,5.1000822593912805,3647,97,42,46148.909636974306,0,29,31
125,NO_CHANGE,4099,4403,flexdps,Saebyeolbe,NYE,,,,,,,,,,,,,
126,NO_CHANGE,8730,7697,offtank,Sansam,WAS,,,,,,,,,,,,,
127,NO_CHANGE,5442,4407,maindps,sayaplayer,FLA,,,,,,,,,,,,,
128,Updated,8728,7696,maindps,SeoMinSoo,VAN,30.63409278067527,2.799890200384299,12967.218815403423,0.0,5.764479824320615,9.223167718912984,3643,186,17,78732.63024085778,0,35,56
129,Updated,4644,4406,flexsupport,Shaz,GLA,21.226947685359427,3.3872788859616105,7822.843914459134,11953.255551373728,5.419646217538577,4.064734663153932,2657,94,15,34642.1604678632,52933,24,18
130,NO_CHANGE,8725,7699,flexsupport,shu,GZC,,,,,,,,,,,,,
131,Updated,4139,4404,maindps,sinatraa,SFS,16.470588235294116,3.2941176470588234,13402.53444066704,0.0,5.333333333333333,5.490196078431373,3825,105,21,85441.15705925238,0,34,35
132,NO_CHANGE,4488,4404,flexsupport,sleepy,SFS,,,,,,,,,,,,,
133,Updated,8749,7696,mainsupport,SLIME,VAN,20.91682679110623,3.129289047488334,5096.413602810655,5093.00027449904,3.2939884710403518,3.6233873181443865,3643,127,19,30943.724591732025,30923,20,22
134,NO_CHANGE,7831,4404,maintank,Smurf,SFS,,,,,,,,,,,,,
135,NO_CHANGE,4493,4524,flexdps,snillo,PHI,,,,,,,,,,,,,
136,Updated,3987,7694,maindps,SoOn,PAR,18.373812038014783,6.335797254487856,11131.517243234257,0.0,5.068637803590285,3.8014783526927136,947,29,10,17569.244715571404,0,8,6
137,Updated,4637,4405,offtank,SPACE,VAL,18.914473684210527,2.7960526315789473,6836.379800143789,0.0,3.9473684210526314,4.605263157894737,3648,115,17,41565.18918487424,0,24,28
138,NO_CHANGE,4094,4525,offtank,SPREE,HOU,,,,,,,,,,,,,
139,Updated,8752,7695,flexdps,Stellar,TOR,15.024077046548957,4.237560192616373,4067.4217552625983,8791.589085072232,4.622792937399679,2.696629213483146,3115,78,22,21116.697946071654,45643,24,14
140,NO_CHANGE,8747,7696,maindps,Stitch,VAN,,,,,,,,,,,,,
141,NO_CHANGE,8783,7697,flexdps,Stratus,WAS,,,,,,,,,,,,,
142,NO_CHANGE,4610,4404,maindps,STRIKER,SFS,,,,,,,,,,,,,
143,Updated,4490,4404,maintank,super,SFS,11.447987454260323,6.2728698379508625,7288.514597055731,0.0,4.234187140616832,3.7637219027705173,3826,73,40,46476.42808055872,0,27,24
144,NO_CHANGE,4144,4406,maindps,Surefour,GLA,,,,,,,,,,,,,
145,NO_CHANGE,8705,4407,maintank,SWoN,FLA,,,,,,,,,,,,,
146,NO_CHANGE,3504,4407,flexdps,TviQ,FLA,,,,,,,,,,,,,
147,Updated,8729,7696,flexsupport,Twilight,VAN,23.01733677609738,3.7624492807082257,9471.046307464241,9030.099594245665,5.311693102176318,5.975654739948358,2711,104,17,42793.34423255926,40801,24,27
148,Updated,3983,4523,flexsupport,uNKOE,DAL,19.400771284485316,4.093740729753782,7366.659470645574,9259.863541975676,5.161673094037377,5.695639276179175,3371,109,23,41388.348459243716,52025,29,32
149,Updated,8688,4404,flexsupport,Viol2t,SFS,10.823529411764707,4.549019607843137,9028.86209577674,11237.490196078432,5.176470588235294,3.1372549019607843,3825,69,29,57558.99586057672,71639,33,20
150,Updated,5809,4406,offtank,Void,GLA,29.356417011667293,1.8065487391795256,7804.96618509697,0.0,2.258185923974407,7.677832141512984,2657,130,8,34562.99192300442,0,10,34
151,NO_CHANGE,4640,4407,offtank,xepheR,FLA,,,,,,,,,,,,,
152,Updated,8753,7695,maintank,Yakpung,TOR,13.872832369942195,6.551059730250481,5859.851393390706,0.0,3.082851637764932,4.816955684007707,3114,72,34,30412.62873169777,0,16,25
153,Updated,8894,4408,flexdps,YOUNGJIN,SHD,14.94661921708185,6.93950177935943,5115.712488758192,8210.49822064057,4.6263345195729535,2.3131672597864767,3372,84,39,28750.304186821042,46143,26,13
154,Updated,8813,7692,mainsupport,Yveltal,CDH,8.860353130016051,4.044943820224719,2359.740705842184,9130.786516853934,4.237560192616373,1.1556982343499198,3115,46,21,12250.98716449734,47404,22,6
155,Updated,8642,4523,flexdps,ZachaREEE,DAL,20.462633451957295,4.6263345195729535,5456.126236703464,9561.565836298932,4.804270462633452,4.092526690391459,3372,115,26,30663.42945027347,53736,27,23
156,Updated,8863,4408,flexdps,GuardiaN,SHD,10.408921933085502,5.204460966542751,6449.425346612044,0.0,2.9739776951672865,2.2304832713754648,807,14,7,8674.4770911932,0,4,3
157,Updated,3479,7694,maindps,ShaDowBurn,PAR,12.68545994065282,7.566765578635015,9688.307364457442,0.0,4.896142433234422,2.448071216617211,2696,57,34,43532.79442429543,0,22,11
