,status,player_id,team_id,role,name,team,elim_per_10m,death_per_10m,dmg_per_10m,heal_per_10m,ults_per_10m,finalblows_per_10m,duration,elims,deaths,damage,heal,ults,finalblows
108,NO_CHANGE,8714,7693,maintank,NoSmite,HZS,,,,,,,,,,,,,
109,Updated,4607,4402,offtank,NotE,BOS,22.1382916908774,3.486345148169669,5937.924257854199,0.0,3.486345148169669,5.926786751888438,3442,127,20,34063.892159223586,0,20,34
110,Updated,4660,4410,mainsupport,NUS,LDN,10.964467005076143,4.67005076142132,3550.72930578047,5709.441624365482,2.8426395939086295,1.6243654822335025,2955,54,23,17487.341830968813,28119,14,8
111,NO_CHANGE,5717,4523,maintank,OGE,DAL,,,,,,,,,,,,,
112,NO_CHANGE,4668,4524,offtank,Poko,PHI,,,,,,,,,,,,,
113,NO_CHANGE,8702,7698,maintank,Pokpo,ATL,,,,,,,,,,,,,
114,Updated,4662,4410,maindps,Profit,LDN,17.85593506932702,5.681433885694961,8616.063489646242,2777.003719986473,4.261075414271221,7.304700710179235,2957,88,28,42462.832898139895,13686,21,36
115,NO_CHANGE,8781,7696,flexsupport,RAPEL,VAN,,,,,,,,,,,,,
116,Updated,4658,4404,flexdps,Rascal,SFS,16.511936339522546,2.1883289124668437,4731.6901248076865,10071.88328912467,5.570291777188329,4.177718832891247,3016,83,11,23784.62902736664,50628,28,21
117,Updated,4136,4525,flexsupport,Rawkus,HOU,13.705583756345177,4.568527918781726,7343.390931078626,9025.1269035533,4.416243654822336,3.0456852791878175,3940,90,30,48221.600447416306,59265,29,20
118,NO_CHANGE,8801,4523,offtank,rCk,DAL,,,,,,,,,,,,,
119,NO_CHANGE,8715,7693,flexsupport,Revenge,HZS,,,,,,,,,,,,,
120,Updated,8716,7693,offtank,Ria,HZS,13.458262350936968,6.303236797274276,6514.154087217738,115.33219761499149,3.4071550255536627,5.110732538330494,3522,79,37,38238.084491968126,677,20,30
121,Updated,8724,7699,maintank,Rio,GZC,13.039647577092511,5.110132158590308,7531.897626658384,0.0,3.7004405286343616,3.8766519823788546,3405,74,29,42743.51903128633,0,21,22
122,Updated,8222,4406,maintank,rOar,GLA,10.928319623971799,5.64042303172738,7038.601328161132,0.0,4.230317273795535,2.4676850763807288,3404,62,32,39932.33153510082,0,24,14
123,Updated,8687,7695,mainsupport,RoKy,TOR,16.1839863713799,2.8960817717206133,4701.950409383952,5657.240204429301,2.8960817717206133,1.8739352640545144,3522,95,17,27600.4489030838,33208,17,11
124,Updated,4105,4409,flexsupport,ryujehong,SEO,15.192135835567472,2.8596961572832886,7698.715651344252,9081.501340482575,4.289544235924933,4.289544235924933,3357,85,16,43074.31406927109,50811,24,24
125,NO_CHANGE,4669,4524,maintank,Sado,PHI,,,,,,,,,,,,,
126,NO_CHANGE,4099,4403,flexdps,Saebyeolbe,NYE,,,,,,,,,,,,,
127,Updated,8730,7697,offtank,Sansam,WAS,14.47721179624665,4.110813226094727,6223.04062571133,0.0,3.2171581769436997,3.3958891867739056,3357,81,23,34817.91230085489,0,18,19
128,NO_CHANGE,5442,4407,maindps,sayaplayer,FLA,,,,,,,,,,,,,
129,Updated,8728,7696,maindps,SeoMinSoo,VAN,21.65196471531676,3.2076984763432237,11487.497273118579,276.8243785084202,4.811547714514836,6.896551724137931,3741,135,20,71624.54549789435,1726,30,43
130,Updated,3479,7694,maindps,ShaDowBurn,PAR,11.54228855721393,6.567164179104477,10387.38566812591,0.0,4.975124378109452,3.3830845771144276,3015,58,33,52196.6129823327,0,25,17
131,Updated,4644,4406,flexsupport,Shaz,GLA,11.28084606345476,3.1727379553466513,7201.473745815742,12343.713278495889,5.111633372502938,2.82021151586369,3404,64,18,40856.36105126131,70030,29,16
132,Updated,8725,7699,flexsupport,shu,GZC,13.744493392070485,2.643171806167401,8506.716364931941,12037.885462555067,5.286343612334802,3.7004405286343616,3405,78,15,48275.61537098876,68315,30,21
133,Updated,4139,4404,maindps,sinatraa,SFS,23.6737400530504,3.3819628647214857,15046.382641997809,0.0,6.366047745358091,7.559681697612732,3016,119,17,75633.15008044231,0,32,38
134,NO_CHANGE,4488,4404,flexsupport,sleepy,SFS,,,,,,,,,,,,,
135,Updated,8749,7696,mainsupport,SLIME,VAN,14.434643143544506,4.490777866880513,4745.0466663051575,5592.943063352044,3.2076984763432237,2.405773857257418,3741,90,28,29585.36596441266,34872,20,15
136,NO_CHANGE,7831,4404,maintank,Smurf,SFS,,,,,,,,,,,,,
137,NO_CHANGE,4493,4524,flexdps,snillo,PHI,,,,,,,,,,,,,
138,NO_CHANGE,3987,7694,maindps,SoOn,PAR,,,,,,,,,,,,,
139,Updated,4637,4405,offtank,SPACE,VAL,18.878457244354223,3.3494037046434917,6009.70375535754,0.0,4.262877442273535,5.93757929459528,3941,124,22,39473.737499773444,0,28,39
140,Updated,4094,4525,offtank,SPREE,HOU,17.2147001934236,5.222437137330754,10820.663878753974,0.0,4.835589941972921,4.448742746615087,3102,89,27,55942.83225315805,0,25,23
141,Updated,8752,7695,flexdps,Stellar,TOR,18.398637137989777,3.918228279386712,4427.242565804898,8742.248722316865,4.599659284497444,3.7478705281090288,3522,108,23,25987.91386127475,51317,27,22
142,NO_CHANGE,8747,7696,maindps,Stitch,VAN,,,,,,,,,,,,,
143,Updated,8783,7697,flexdps,Stratus,WAS,7.366071428571428,5.357142857142857,6116.878773910658,8533.92857142857,4.017857142857142,4.017857142857142,896,11,8,9134.538969039917,12744,6,6
144,NO_CHANGE,4610,4404,maindps,STRIKER,SFS,,,,,,,,,,,,,
145,Updated,4490,4404,maintank,super,SFS,18.50132625994695,4.376657824933687,10708.599099667066,0.0,5.769230769230769,6.564986737400531,3016,93,22,53828.55814099312,0,29,33
146,NO_CHANGE,4144,4406,maindps,Surefour,GLA,,,,,,,,,,,,,
147,Updated,8705,4407,maintank,SWoN,FLA,11.504938988959907,6.6240557815223715,5762.001269165695,0.0,3.137710633352702,4.706565950029053,3442,66,38,33054.680614113866,0,18,27
148,NO_CHANGE,3504,4407,flexdps,TviQ,FLA,,,,,,,,,,,,,
149,Updated,8729,7696,flexsupport,Twilight,VAN,18.123496391339213,5.132317562149158,7847.832350990914,10039.615076182838,5.132317562149158,5.45308740978348,3741,113,32,48931.234708428354,62597,32,34
150,NO_CHANGE,3983,4523,flexsupport,uNKOE,DAL,,,,,,,,,,,,,
151,Updated,8688,4404,flexsupport,Viol2t,SFS,19.502487562189053,2.9850746268656714,10783.672240148118,11050.94527363184,5.17412935323383,4.577114427860696,3015,98,15,54187.9530067443,55531,26,23
152,Updated,5809,4406,offtank,Void,GLA,14.096916299559473,2.290748898678414,6607.726909242528,0.0,2.290748898678414,3.3480176211453747,3405,80,13,37498.85020995134,0,13,19
153,Updated,4640,4407,offtank,xepheR,FLA,14.294015107495643,4.880883207437536,8088.567060483262,0.0,4.009296920395119,4.706565950029053,3442,82,28,46401.41303697231,0,23,27
154,Updated,8753,7695,maintank,Yakpung,TOR,17.54684838160136,5.9625212947189095,6707.783900696319,0.0,3.918228279386712,6.6439522998296425,3522,103,35,39374.69149708739,0,23,39
155,Updated,8894,4408,flexdps,YOUNGJIN,SHD,23.43297974927676,4.050144648023144,5922.060335613608,9154.194792671167,5.207328833172613,4.628736740597879,2074,81,14,20470.58856010437,31643,18,16
156,Updated,8813,7692,mainsupport,Yveltal,CDH,8.823529411764707,3.3689839572192515,3003.8569953734955,8453.101604278076,4.331550802139037,0.48128342245989303,3740,55,21,18724.041937828122,52691,27,3
157,NO_CHANGE,8642,4523,flexdps,ZachaREEE,DAL,,,,,,,,,,,,,
158,Updated,8831,4409,maindps,FITS,SEO,21.460506706408346,2.8614008941877795,12391.976195895364,7.511177347242921,4.828614008941877,6.61698956780924,3355,120,16,69291.80022871491,42,27,37
159,Updated,8218,4409,maintank,Marve1,SEO,16.274217585692995,4.649776453055141,7256.219366161725,0.0,5.007451564828614,3.7555886736214603,3355,91,26,40574.359955787644,0,28,21
160,Updated,4104,4409,mainsupport,tobi,SEO,15.196662693682955,2.860548271752086,4472.312068314035,6398.510131108462,3.039332538736591,3.3969010727056017,3356,85,16,25015.13216876984,35789,17,19
161,Updated,4098,4409,offtank,ZUNBA,SEO,21.09654350417163,2.6817640047675804,8252.623302781682,0.0,2.502979737783075,5.363528009535161,3356,118,15,46159.673006892204,0,14,30
