,Unnamed: 0_prev,playerId_prev,teamId_prev,role_prev,name,team_prev,eliminations_avg_per_10m_prev,deaths_avg_per_10m_prev,hero_damage_avg_per_10m_prev,healing_avg_per_10m_prev,ultimates_earned_avg_per_10m_prev,final_blows_avg_per_10m_prev,time_played_total_prev,total_elims_prev,total_deaths_prev,total_hero_damage_prev,total_healing_prev,total_ultimates_prev,total_final_blows_prev,Unnamed: 0_curr,playerId_curr,teamId_curr,role_curr,team_curr,eliminations_avg_per_10m_curr,deaths_avg_per_10m_curr,hero_damage_avg_per_10m_curr,healing_avg_per_10m_curr,ultimates_earned_avg_per_10m_curr,final_blows_avg_per_10m_curr,time_played_total_curr,total_elims_curr,total_deaths_curr,total_hero_damage_curr,total_healing_curr,total_ultimates_curr,total_final_blows_curr
14,14.0,4624.0,4525.0,maindps,Bani,HOU,14.522001182233842,5.350210961875625,6364.565789283623,7591.461944926478,4.2037371843308495,3.057263406786072,1570.0315482616425,38.0,13.999999999999998,16654.28180027008,19864.724584937096,11.000000000000002,7.999999999999999,14,4624,4525,maindps,HOU,14.522001182233842,5.350210961875625,6364.565789283623,7591.461944926478,4.2037371843308495,3.057263406786072,1570.0315482616425,38.0,13.999999999999998,16654.28180027008,19864.724584937096,11.000000000000002,7.999999999999999
15,15.0,8676.0,7693.0,flexdps,Bazzi,HZS,16.5036620037162,5.774418985498898,5503.679276534318,7775.017480048084,4.731298136505548,4.023466131831491,16105.516456902029,443.0,155.00000000000003,147732.6619362235,208701.11996269226,127.0,108.00000000000004,15,8676,7693,flexdps,HZS,16.5036620037162,5.774418985498898,5503.679276534318,7775.017480048084,4.731298136505548,4.023466131831491,16105.516456902029,443.0,155.00000000000003,147732.6619362235,208701.11996269226,127.0,108.00000000000004
16,16.0,4655.0,4410.0,flexsupport,Bdosin,LDN,15.702300680781779,3.791531139993649,8042.42487460623,8114.89603012805,4.442602143830942,4.251110672114091,15666.494038105013,410.0,99.0,209994.33558321,211886.61712640518,116.0,111.0,16,4655,4410,flexsupport,LDN,15.702300680781779,3.791531139993649,8042.42487460623,8114.89603012805,4.442602143830942,4.251110672114091,15666.494038105013,410.0,99.0,209994.33558321,211886.61712640518,116.0,111.0
17,17.0,8731.0,7693.0,flexsupport,BEBE,HZS,15.341650317994885,4.319885747435402,7998.525272810022,10387.411387359409,5.167713791324592,2.9472117716148065,14861.50415855646,380.00000000000006,107.0,198116.86100697514,257287.59588313094,128.0,73.0,17,8731,7693,flexsupport,HZS,15.341650317994885,4.319885747435402,7998.525272810022,10387.411387359409,5.167713791324592,2.9472117716148065,14861.50415855646,380.00000000000006,107.0,198116.86100697514,257287.59588313094,128.0,73.0
18,18.0,8708.0,7694.0,maintank,BenBest,PAR,15.532613889295778,7.042329178621392,7614.661442746811,0.0,4.73876355944617,4.343866596158988,9116.30206024647,236.00000000000009,107.00000000000004,115695.92299765351,0.0,72.00000000000001,66.0,18,8708,7694,maintank,PAR,14.295499713860785,7.194774527041777,7348.0684503969105,0.0,4.608417670915649,4.232220310024575,12759.260162353516,303.99999999999994,153.0,156259.8617489934,0.0,98.0,90.0
19,19.0,4643.0,4406.0,mainsupport,BigG00se,GLA,13.518647044449727,5.010642810007488,4803.898927641626,4876.960863967425,3.362847523494957,2.5557641178561674,17842.02214962244,402.0,149.0,142852.11845254898,145024.73959624767,100.0,76.0,19,4643,4406,mainsupport,GLA,14.195697308875205,4.8587335119036785,4816.953090633448,4848.459193531321,3.3367206045603566,2.7220615458255546,20499.169126272198,484.99999999999983,165.99999999999997,164572.56013035768,165648.97501671306,113.99999999999994,92.99999999999996
20,20.0,4656.0,4410.0,maindps,BIRDRING,LDN,17.051886520350234,4.939167130032484,9647.421402473788,12.965313492032564,4.351171043123855,6.8207546081400965,5102.074770212174,145.0,42.000000000000014,82036.44222527744,110.24999809265141,37.000000000000014,58.00000000000002,20,4656,4410,maindps,LDN,17.051886520350234,4.939167130032484,9647.421402473788,12.965313492032564,4.351171043123855,6.8207546081400965,5102.074770212174,145.0,42.000000000000014,82036.44222527744,110.24999809265141,37.000000000000014,58.00000000000002
21,21.0,8184.0,4402.0,flexdps,blase,BOS,14.696070457806261,6.2086769574552285,4833.68254815024,8706.787593344667,4.821632105257784,3.1043384787276147,18168.12193208933,445.00000000000006,188.0,146364.88985967642,263643.2977211476,146.0,94.0,21,8184,4402,flexdps,BOS,14.696070457806261,6.2086769574552285,4833.68254815024,8706.787593344667,4.821632105257784,3.1043384787276147,18168.12193208933,445.00000000000006,188.0,146364.88985967642,263643.2977211476,146.0,94.0
22,22.0,4625.0,4525.0,mainsupport,Boink,HOU,12.00069316790435,4.8138373724362085,3867.820518402989,5888.126498675203,3.288325529058537,2.2713176334734224,17698.977636396885,354.0,142.0,114094.11476135252,173689.69870054722,97.0,67.00000000000001,22,4625,4525,mainsupport,HOU,12.00069316790435,4.8138373724362085,3867.820518402989,5888.126498675203,3.288325529058537,2.2713176334734224,17698.977636396885,354.0,142.0,114094.11476135252,173689.69870054722,97.0,67.00000000000001
23,23.0,4079.0,4524.0,flexsupport,Boombox,PHI,18.758929982708125,4.9639014723473815,7757.887560965309,8423.327376514284,5.194780610596096,4.675302549536486,10395.049194157124,325.0,86.00000000000001,134406.0380649567,145934.83742892742,90.0,80.99999999999999,23,4079,4524,flexsupport,PHI,17.346763705993162,4.870766163751775,7910.898601085082,8965.245091198592,5.127122277633447,4.528958011909545,14042.965254426004,406.00000000000017,114.00000000000004,185154.12364387515,209831.04218852523,120.00000000000004,106.0
24,24.0,8704.0,4407.0,maindps,bqb,FLA,19.03304466959879,4.848722406323646,9268.424692726941,57.36636059745719,4.486877450627851,5.21056736201944,16581.687558591366,526.0,134.0,256143.5373585522,1585.3851130008698,124.0,144.0,24,8704,4407,maindps,FLA,19.03304466959879,4.848722406323646,9268.424692726941,57.36636059745719,4.486877450627851,5.21056736201944,16581.687558591366,526.0,134.0,256143.5373585522,1585.3851130008698,124.0,144.0
25,25.0,8771.0,7696.0,maintank,BUMPER,VAN,16.895064769531796,6.139333395125639,8758.002685841031,0.0,5.139907028477278,5.6158243459288775,12607.23192870617,355.0,129.0,184023.61848771575,0.0,108.0,117.99999999999996,25,8771,7696,maintank,VAN,17.538256442514818,6.1291590935946525,8939.206726730728,0.0,5.2060929650412415,5.686087351889015,16250.190030813215,474.99999999999983,165.99999999999997,242106.3467234969,0.0,140.99999999999997,153.99999999999994
26,26.0,4620.0,4524.0,maindps,carpe,PHI,20.766946083374048,4.759091810773222,10045.04692864237,8.802051287676349,4.362500826542119,7.751551055426079,16641.830657839775,575.9999999999998,132.00000000000003,278613.2832275332,244.13707828521726,121.0,215.0,26,4620,4524,maindps,PHI,20.4359251859392,4.584035316672323,10027.156792892456,7.220212832055687,4.46573763108078,7.393605349471486,20287.801811158653,691.0000000000001,154.99999999999997,339048.2829060256,244.13707828521726,151.00000000000003,249.99999999999997
27,27.0,8721.0,7699.0,mainsupport,Chara,GZC,13.531338020576902,3.916046145489956,5100.923306315621,5082.0247071728945,3.041928702300234,2.4125641432036335,17160.16550964117,387.0,112.0,145887.8136472702,145347.30849862096,87.0,68.99999999999999,27,8721,7699,mainsupport,GZC,13.531338020576902,3.916046145489956,5100.923306315621,5082.0247071728945,3.041928702300234,2.4125641432036335,17160.16550964117,387.0,112.0,145887.8136472702,145347.30849862096,87.0,68.99999999999999
28,28.0,5831.0,4404.0,offtank,Choihyobin,SFS,20.122903361594503,3.0364483333352315,7047.340992420295,14.928273393200133,3.2937744632788952,6.072896666670463,11658.357434034348,391.0,59.0,136934.0337485969,290.06524515151983,64.0,118.0,28,5831,4404,offtank,SFS,18.32919819678184,3.4875852805715986,6817.765902053867,11.240303104398135,3.3325814903239714,5.580136448914557,15483.492346644402,473.0,90.00000000000001,175938.04360944033,290.0652451515197,86.0,144.0
29,29.0,4663.0,4523.0,mainsupport,Closer,DAL,13.394482632672824,3.4529686106890285,3972.042856318416,5161.580097611268,2.921742670583024,1.7454566603483002,15812.480840682983,352.99999999999994,91.0,104679.75260651107,136028.97733521461,77.0,46.0,29,4663,4523,mainsupport,DAL,14.292236493215167,3.3150482894547224,4133.009861406764,5139.760466313383,2.971033844322628,2.1579087921922246,19185.240891456604,457.0,106.0,132154.64966309073,164345.90445101267,94.99999999999996,69.0
30,30.0,5306.0,4402.0,maindps,ColourHex,BOS,16.786894520885294,5.088710185773592,9530.529032559829,18.26901433648566,4.32832820399133,4.152855438964656,10258.002144813538,286.99999999999994,86.99999999999999,162940.31209534404,312.3393137454986,73.99999999999999,71.00000000000001,30,5306,4402,maindps,BOS,16.786894520885294,5.088710185773592,9530.529032559829,18.26901433648566,4.32832820399133,4.152855438964656,10258.002144813538,286.99999999999994,86.99999999999999,162940.31209534404,312.3393137454986,73.99999999999999,71.00000000000001
31,31.0,8892.0,4408.0,mainsupport,CoMa,SHD,13.278311893859149,3.847692651061458,3812.280221877236,5456.198225728403,2.904630726781689,2.3765160491850184,15905.636325478557,352.00000000000006,102.0,101061.23796665668,144640.5078302622,77.00000000000001,63.00000000000002,31,8892,4408,mainsupport,SHD,13.321952691745857,3.797379038301389,3901.2981796323534,5261.185319550487,2.86359730757154,2.3967064422066144,19276.453380525112,428.00000000000006,122.0,125338.65413868426,169028.32256436348,92.00000000000004,77.00000000000001
32,32.0,4138.0,4525.0,offtank,coolmatt,HOU,18.949333181435005,4.700609781441242,8567.228595815897,1.5390814120111072,4.259927614431127,4.774056809276262,8169.152894079685,257.99999999999994,64.0,116645.00046291947,20.95498561859131,58.00000000000002,65.00000000000001,32,4138,4525,offtank,HOU,18.949333181435005,4.700609781441242,8567.228595815897,1.5390814120111072,4.259927614431127,4.774056809276262,8169.152894079685,257.99999999999994,64.0,116645.00046291947,20.95498561859131,58.00000000000002,65.00000000000001
33,33.0,8784.0,7697.0,maindps,Corey,WAS,11.715298975178428,5.729753210567615,9762.398290184448,0.0,4.4507904403516285,3.8368883106479563,11728.253823578358,229.00000000000003,112.0,190826.4751235843,0.0,86.99999999999999,74.99999999999999,33,8784,7697,maindps,WAS,11.715298975178428,5.729753210567615,9762.398290184448,0.0,4.4507904403516285,3.8368883106479563,11728.253823578358,229.00000000000003,112.0,190826.4751235843,0.0,86.99999999999999,74.99999999999999
34,34.0,3577.0,4405.0,mainsupport,Custa,VAL,14.447980160614295,4.514993800191967,4927.26492850935,5851.685290804381,3.4991201951487745,1.918872365081585,5315.621917128563,128.0,39.99999999999999,43652.462409138665,51842.24430656434,31.0,16.999999999999996,34,3577,4405,mainsupport,VAL,14.447980160614295,4.514993800191967,4927.26492850935,5851.685290804381,3.4991201951487745,1.918872365081585,5315.621917128563,128.0,39.99999999999999,43652.462409138665,51842.24430656434,31.0,16.999999999999996
35,35.0,8701.0,7698.0,offtank,Daco,ATL,23.387346700507887,2.824558780254576,7282.004320406355,0.4369592239106768,2.203155848598569,6.1575381409549745,10621.127876579762,414.00000000000006,50.00000000000001,128905.16514140368,7.734999656677246,39.0,109.00000000000004,35,8701,7698,offtank,ATL,21.100590503555445,3.2983792435964614,7293.643939660016,0.34949263447684903,2.3043471427865687,5.60272638638303,13279.24922066927,467.0,73.00000000000001,161423.5260026157,7.734999656677246,51.0,124.0
36,36.0,8711.0,7698.0,maindps,dafran,ATL,22.83264605811468,5.315292098548965,10856.996795528055,35.29479832571487,4.991752579506853,8.504467357678344,12981.41263371706,493.99999999999983,115.0,234898.59227615586,763.6272348165512,107.99999999999996,184.0,36,8711,7698,maindps,ATL,21.833532837316017,5.458383209329004,10942.336185129041,30.648309387566176,5.0570315027606965,8.067169302023014,14949.48171842098,543.9999999999999,135.99999999999997,272637.0912606716,763.6272348165511,126.0,201.0
37,37.0,4489.0,4525.0,maindps,Danteh,HOU,18.560664020005415,4.165920581644501,9435.210657271282,451.0207356522725,4.984226410181813,5.281792166013566,16130.888403415682,499.0,112.0,253663.8836252689,12125.608590722086,133.99999999999997,142.00000000000003,37,4489,4525,maindps,HOU,18.560664020005415,4.165920581644501,9435.210657271282,451.0207356522725,4.984226410181813,5.281792166013566,16130.888403415682,499.0,112.0,253663.8836252689,12125.608590722086,133.99999999999997,142.00000000000003
38,38.0,8895.0,4408.0,maindps,DDing,SHD,18.76134657703291,3.1470645871151985,7687.262318216482,1059.2116560371949,4.59955593501452,5.4871895365085495,14871.000802338125,465.0,78.00000000000003,190528.80683663487,26252.5623112917,114.0,136.0,38,8895,4408,maindps,SHD,18.96725842065952,3.023244226442884,7520.705057838549,949.1432288462747,4.642839347751572,5.398650404362294,16670.833126604557,526.9999999999999,84.0,208960.69835606217,26371.68063557148,129.0,150.00000000000003
39,39.0,8180.0,4406.0,maindps,Decay,GLA,19.403150465849297,5.111073781248106,11282.265527422272,1.284938991633694,4.543176694442762,6.720115527196585,6339.176734030247,205.0,53.99999999999999,119200.45856431127,13.575758934020998,48.0,71.0,39,8180,4406,maindps,GLA,22.473413489736856,4.601381397008437,11887.069005163532,0.905322385641671,4.801441457747934,7.5355956211877295,8997.298078119755,336.99999999999994,69.0,178252.50519105792,13.575758934020994,72.0,113.0
40,40.0,8893.0,4408.0,maindps,diem,SHD,19.83959180240095,4.601578326792615,9980.372501096588,28.695034793725124,4.790167602480837,7.619006737804166,15907.585354745388,526.0,122.0,264606.0457222461,760.7811920642853,127.0,202.0,40,8893,4408,maindps,SHD,19.638556761721095,4.917419918148865,9941.744434237213,23.67772523550604,4.730682452902705,7.407252788097657,19278.402409791943,630.9999999999998,157.99999999999997,319434.91643089056,760.7811920642853,151.99999999999997,237.99999999999997
41,41.0,9251.0,7698.0,flexsupport,Dogman,ATL,19.367569316361912,5.2999091710314685,7067.6838814297935,7799.8803812059095,4.449306464569628,6.019649922653026,9169.968471467497,296.00000000000006,81.0,108017.39726501703,119207.76196146011,68.0,92.0,41,9251,7698,flexsupport,ATL,17.654422336602785,5.848369009339002,7138.974933526107,8129.281413206059,4.536585306309696,5.356450120703013,10977.41949892044,322.99999999999994,107.0,130612.5377293229,148730.88716256618,83.00000000000001,98.0
42,42.0,4616.0,4523.0,maindps,EFFECT,DAL,13.172061822806649,6.146962183976438,9168.783911559944,8.554601401611384,4.6102216379823275,4.6102216379823275,5466.114642381668,120.0,56.0,83529.37331968546,77.9340533018112,42.00000000000001,42.00000000000001,42,4616,4523,maindps,DAL,13.172061822806649,6.146962183976438,9168.783911559944,8.554601401611384,4.6102216379823275,4.6102216379823275,5466.114642381668,120.0,56.0,83529.37331968546,77.9340533018112,42.00000000000001,42.00000000000001
43,43.0,8722.0,7699.0,flexdps,Eileen,GZC,17.232554390527934,3.657521748193685,6525.956246638824,3486.9623906109705,4.853250012026235,5.1345978388103655,8530.366228282452,245.0,52.00000000000002,92781.32795596123,49575.110360264785,69.0,73.00000000000001,43,8722,7699,flexdps,GZC,17.232554390527934,3.657521748193685,6525.956246638824,3486.9623906109705,4.853250012026235,5.1345978388103655,8530.366228282452,245.0,52.00000000000002,92781.32795596123,49575.110360264785,69.0,73.00000000000001
44,44.0,5175.0,4524.0,flexsupport,Elk,PHI,13.064766293642455,5.475674108364852,6413.144661552365,7953.259430291814,4.2268361538255,4.034707237742523,6245.806328713894,136.00000000000003,57.0,66758.76585680246,82790.86347270013,44.00000000000002,42.0,44,5175,4524,flexsupport,PHI,13.064766293642455,5.475674108364852,6413.144661552365,7953.259430291814,4.2268361538255,4.034707237742523,6245.806328713894,136.00000000000003,57.0,66758.76585680246,82790.86347270013,44.00000000000002,42.0
45,45.0,8787.0,7692.0,offtank,Elsa,CDH,17.36653260919345,3.845144689626773,7253.234842681645,59.108277564609814,3.2958383053943767,5.9156072148104215,14199.725733935833,411.0,91.0,171656.57574984428,1398.8688833713534,78.0,140.00000000000003,45,8787,7692,offtank,CDH,17.257408797406292,3.8118774452102255,7320.151494399533,59.06462642692809,3.465343132009296,5.5792024425349656,17314.302715301514,498.0,110.0,211238.8648265004,1704.4380362033844,100.0,160.99999999999997
46,46.0,4634.0,7695.0,offtank,Envy,TOR,19.68113541320068,4.170836643857096,7607.034681746972,169.45497470863413,3.519143418254425,6.451762933466448,18413.571798145767,604.0,127.99999999999994,233454.4654722213,5200.45223891735,107.99999999999996,198.0,46,4634,7695,offtank,TOR,19.008529214294164,4.236505044828025,7579.128471621248,149.9169993576418,3.511839708212705,6.326885823526063,21527.178425371647,681.9999999999999,152.0,271928.7515290081,5378.816656947136,126.0,227.0
47,47.0,4083.0,4524.0,flexdps,eqo,PHI,18.678016452107567,5.012054607804926,5666.041184355289,8426.927377840555,4.3630115650675965,3.7500264691490095,16639.88254839182,518.0,139.0,157137.0997033715,233705.13635182378,120.99999999999996,104.0,47,4083,4524,flexdps,PHI,18.631888421774594,4.9980780052062,5549.101845025271,8757.705928445728,4.4953127620789495,3.903824240752772,20287.79860866069,629.9999999999998,168.99999999999994,187631.76781803364,296124.29025030124,151.99999999999994,131.99999999999997
48,48.0,8692.0,7698.0,flexdps,Erster,ATL,23.976253852363435,3.9699243851407866,6644.298608554791,6340.036513014145,4.857933787080173,6.111594119229896,11486.364871501924,459.00000000000006,76.00000000000001,127198.06355512145,121373.28781187539,93.0,117.00000000000004,48,8692,7698,flexdps,ATL,22.52622993642386,4.284650138566496,6658.547146408156,6475.469524344653,4.836139760362183,5.811852168154553,14143.511848151684,531.0,101.0,156958.73409450054,152643.13323318958,113.99999999999996,136.99999999999997
49,49.0,8684.0,7697.0,mainsupport,Fahzix,WAS,7.987830837161739,4.4312054279145405,4447.137785237972,7065.5761734725575,3.265098736358083,1.1661066915564582,10290.653579890728,137.0,75.99999999999999,76273.25728321077,121182.32790589335,56.0,20.0,49,8684,7697,mainsupport,WAS,7.987830837161739,4.4312054279145405,4447.137785237972,7065.5761734725575,3.265098736358083,1.1661066915564582,10290.653579890728,137.0,75.99999999999999,76273.25728321077,121182.32790589335,56.0,20.0
50,50.0,4636.0,4405.0,maintank,Fate,VAL,14.14706460293165,6.553419632240398,8094.640522358451,0.0,4.7156882009772145,3.8835079302165316,17303.943034887314,408.0,189.00000000000003,233448.66414463523,0.0,135.99999999999997,112.0,50,4636,4405,maintank,VAL,14.576272139526017,6.443342301362188,8217.800797317026,0.0,4.6678435338757165,3.951916611502142,20951.8590951562,509.00000000000017,225.00000000000009,286963.6739624143,0.0,163.0,138.00000000000003
51,51.0,5864.0,7694.0,offtank,Finnsi,PAR,21.390250310574967,3.75152082370084,6870.787576102819,0.0,4.080601597709686,6.120902396564528,9116.30285614729,325.00000000000006,56.99999999999999,104393.63400667906,0.0,62.00000000000001,93.0,51,5864,7694,offtank,PAR,19.891434216321866,4.608417383450455,6806.220119691082,0.0,4.044121377313664,5.831058730080168,12759.260958254335,423.00000000000006,98.0,144737.2310774326,0.0,85.99999999999996,124.0
