,status,player_id,team_id,role,name,team,elim_per_10m,death_per_10m,dmg_per_10m,heal_per_10m,ults_per_10m,finalblows_per_10m,duration,elims,deaths,damage,heal,ults,finalblows
74,Updated,8811,7692,flexdps,JinMu,CDH,15.813668403309837,6.61967514557156,10218.706233267014,4027.8884462151395,5.516395954642967,7.171314741035856,3263,86,36,55572.73073191711,21905,30,39
75,NO_CHANGE,8748,7696,offtank,JJANU,VAN,,,,,,,,,,,,,
76,Updated,4653,4403,flexsupport,JJONAK,NYE,19.40755873340143,2.4514811031664965,8588.60759577957,9623.289070480083,4.698672114402452,5.924412665985701,2937,95,12,42041.23418134099,47106,23,29
77,NO_CHANGE,4635,4405,maindps,KariV,VAL,,,,,,,,,,,,,
78,Updated,3981,4402,mainsupport,Kellex,BOS,13.829787234042554,3.03951367781155,5008.308297879703,6107.294832826748,3.7993920972644375,2.2796352583586628,3948,91,20,32954.66860004845,40186,25,15
79,NO_CHANGE,8691,7698,flexsupport,Kodak,ATL,,,,,,,,,,,,,
80,Updated,8706,4407,mainsupport,Kris,FLA,11.439842209072978,3.5502958579881656,3638.0310223663887,5464.694280078895,3.1558185404339247,2.9585798816568047,3042,58,18,18444.81728339759,27706,16,15
81,NO_CHANGE,8744,7694,mainsupport,Kruise,PAR,,,,,,,,,,,,,
82,NO_CHANGE,5865,4405,maindps,KSF,VAL,,,,,,,,,,,,,
83,Updated,4647,4405,mainsupport,KuKi,VAL,11.707317073170731,4.25720620842572,4302.97048032799,6369.312638580931,3.1929046563192904,0.532150776053215,2255,44,16,16171.99738856603,23938,12,2
84,Updated,8674,7699,flexdps,Kyb,GZC,10.855745721271393,2.640586797066015,4168.4463845168975,7410.36674816626,4.69437652811736,2.053789731051345,2045,37,9,14207.454760561759,25257,16,7
85,Updated,8772,7692,flexsupport,Kyo,CDH,11.58443150475023,5.148636224333435,5255.5857698887985,9009.929512718358,4.964756359178669,2.2065583818571866,3263,63,28,28581.627278578584,48999,27,12
86,Updated,8786,7692,offtank,lateyoung,CDH,15.886415963161932,5.295471987720644,8655.73441230801,0.0,3.4535686876438985,3.4535686876438985,2606,69,23,37594.73979745779,0,15,15
87,Updated,4654,4403,flexdps,Libero,NYE,23.43529411764706,2.5411764705882356,4291.254223974795,7949.929411764706,3.9529411764705884,5.647058823529412,2125,83,9,15198.192043244067,28156,14,20
88,NO_CHANGE,4629,4525,flexdps,LiNkzr,HOU,,,,,,,,,,,,,
89,Updated,8891,4408,flexsupport,Luffy,SHD,18.566176470588236,3.8602941176470584,8321.359459749387,8751.654411764704,4.595588235294118,4.779411764705882,3264,101,21,45268.19546103667,47609,25,26
90,Updated,4093,4403,maintank,Mano,NYE,20.020429009193055,4.290091930541369,8895.064477674492,0.0,4.902962206332993,5.515832482124617,2937,98,21,43541.340618216636,0,24,27
91,NO_CHANGE,8681,7698,mainsupport,Masaa,ATL,,,,,,,,,,,,,
92,Updated,4649,4403,offtank,MekO,NYE,20.020429009193055,3.268641470888662,6898.972893584985,17.97752808988764,3.0643513789581207,4.698672114402452,2937,98,16,33770.4723140985,88,15,23
93,Updated,8242,4409,offtank,Michelle,SEO,19.6048632218845,2.8875379939209727,8741.737601476902,0.0,1.6717325227963526,6.5349544072948325,3948,129,19,57520.63341771801,0,11,43
94,Updated,5716,4404,mainsupport,moth,SFS,13.102253032928942,3.119584055459272,4148.49119900219,7866.551126516464,3.535528596187175,3.3275563258232235,2885,63,15,19947.3285152022,37825,17,16
95,NO_CHANGE,4623,4525,maintank,Muma,HOU,,,,,,,,,,,,,
96,Updated,4642,4409,flexdps,Munchkin,SEO,18.38905775075988,3.1914893617021276,6125.513564904806,7961.550151975684,5.167173252279635,3.1914893617021276,3948,121,21,40305.879257073626,52387,34,21
97,Updated,8236,4403,maindps,Nenne,NYE,21.238938053097346,3.4717494894486047,10716.22345989813,0.0,5.3097345132743365,7.147719537100068,2938,104,17,52473.77420863451,0,26,35
