,status,player_id,team_id,role,name,team,elim_per_10m,death_per_10m,dmg_per_10m,heal_per_10m,ults_per_10m,finalblows_per_10m,duration,elims,deaths,damage,heal,ults,finalblows
127,Updated,4669,4524,maintank,Sado,PHI,9.60536113179449,7.818317200297841,6518.577433977186,0.0,4.467609828741623,3.1273268801191363,2686,43,35,29181.498312771204,0,20,14
128,NO_CHANGE,4099,4403,flexdps,Saebyeolbe,NYE,,,,,,,,,,,,,
129,NO_CHANGE,8730,7697,offtank,Sansam,WAS,,,,,,,,,,,,,
130,NO_CHANGE,5442,4407,maindps,sayaplayer,FLA,,,,,,,,,,,,,
131,Updated,8728,7696,maindps,SeoMinSoo,VAN,23.445463812436287,3.261977573904179,10711.039945996597,0.0,4.689092762487258,6.727828746177369,2943,115,16,52537.65093511331,0,23,33
132,NO_CHANGE,3479,7694,maindps,ShaDowBurn,PAR,,,,,,,,,,,,,
133,NO_CHANGE,4644,4406,flexsupport,Shaz,GLA,,,,,,,,,,,,,
134,NO_CHANGE,8725,7699,flexsupport,shu,GZC,,,,,,,,,,,,,
135,Updated,4139,4404,maindps,sinatraa,SFS,23.454951600893523,2.457185405807893,14084.751176447933,0.0,5.807892777364111,9.158600148920328,2686,105,11,63052.73609989858,0,26,41
136,NO_CHANGE,4488,4404,flexsupport,sleepy,SFS,,,,,,,,,,,,,
137,Updated,8749,7696,mainsupport,SLIME,VAN,17.940876656472987,3.4658511722731906,4472.151030167144,4933.94495412844,2.650356778797146,3.6697247706422016,2943,88,17,21935.900802969845,24201,13,18
138,NO_CHANGE,7831,4404,maintank,Smurf,SFS,,,,,,,,,,,,,
139,NO_CHANGE,4493,4524,flexdps,snillo,PHI,,,,,,,,,,,,,
140,NO_CHANGE,3987,7694,maindps,SoOn,PAR,,,,,,,,,,,,,
141,NO_CHANGE,4637,4405,offtank,SPACE,VAL,,,,,,,,,,,,,
142,NO_CHANGE,4094,4525,offtank,SPREE,HOU,,,,,,,,,,,,,
143,NO_CHANGE,8752,7695,flexdps,Stellar,TOR,,,,,,,,,,,,,
144,NO_CHANGE,8747,7696,maindps,Stitch,VAN,,,,,,,,,,,,,
145,NO_CHANGE,8783,7697,flexdps,Stratus,WAS,,,,,,,,,,,,,
146,NO_CHANGE,4610,4404,maindps,STRIKER,SFS,,,,,,,,,,,,,
147,Updated,4490,4404,maintank,super,SFS,19.880863737900224,2.9039463886820553,10334.89437667803,0.0,5.137751303052867,7.59493670886076,2686,89,13,46265.877159595315,0,23,34
148,NO_CHANGE,4144,4406,maindps,Surefour,GLA,,,,,,,,,,,,,
149,NO_CHANGE,8705,4407,maintank,SWoN,FLA,,,,,,,,,,,,,
150,Updated,4104,4409,mainsupport,tobi,SEO,6.122448979591836,4.591836734693878,3963.520390646815,6750.0,3.061224489795918,0.0,392,4,3,2589.499988555919,4410,2,0
151,NO_CHANGE,3504,4407,flexdps,TviQ,FLA,,,,,,,,,,,,,
