,status,player_id,team_id,role,name,team,elim_per_10m,death_per_10m,dmg_per_10m,heal_per_10m,ults_per_10m,finalblows_per_10m,duration,elims,deaths,damage,heal,ults,finalblows
42,NO_CHANGE,4616,4523,maindps,EFFECT,DAL,,,,,,,,,,,,,
43,Updated,8722,7699,flexdps,Eileen,GZC,11.836115326251896,5.007587253414264,4333.191752289042,6519.423368740516,4.09711684370258,1.8209408194233687,1318,26,11,9518.577882528261,14321,9,4
44,NO_CHANGE,5175,4524,flexsupport,Elk,PHI,,,,,,,,,,,,,
45,Updated,8787,7692,offtank,Elsa,CDH,25.32529355760076,3.9987305617264357,7997.548090270943,19.803237067597586,2.856236115518883,7.235798159314503,3151,133,21,42000.456720739574,104,15,38
46,Updated,4634,7695,offtank,Envy,TOR,11.782032400589102,4.712812960235641,6779.833029243503,22.091310751104565,2.6509572901325478,4.123711340206185,2037,40,16,23017.533134281693,75,9,14
47,Updated,4083,4524,flexdps,eqo,PHI,21.52964959568733,5.053908355795149,5861.410955791523,10122.57412398922,5.256064690026955,3.73989218328841,5936,213,50,57988.892389297456,100146,52,37
48,Updated,8692,7698,flexdps,Erster,ATL,15.247776365946633,5.717916137229987,4431.071040155474,7709.148665819568,4.193138500635324,4.383735705209657,9444,240,90,69745.05817204717,121342,66,69
49,Updated,8684,7697,mainsupport,Fahzix,WAS,12.728551336146273,2.8129395218002813,4323.611169458276,6872.151898734177,3.3052039381153304,2.1800281293952177,8532,181,40,61481.750829696684,97722,47,31
50,NO_CHANGE,4636,4405,maintank,Fate,VAL,,,,,,,,,,,,,
51,Updated,5864,7694,offtank,Finnsi,PAR,16.669439361171186,3.593412077857262,6877.979981492697,25.353518549326235,3.593412077857262,4.791216103809683,6011,167,36,68905.89611458767,254,36,48
52,Updated,4657,4409,maintank,Fissure,SEO,18.635250917992657,4.589963280293758,7920.526609273399,0.0,4.773561811505508,6.05875152998776,6536,203,50,86280.93653035155,0,52,66
53,Updated,8831,4409,maindps,FITS,SEO,33.05084745762712,0.0,15120.424678669175,0.0,6.3559322033898304,8.898305084745763,472,26,0,11894.734080553084,0,5,7
54,Updated,4631,4409,maindps,Fleta,SEO,23.541161363960622,3.2529604793836495,11004.854234912336,719.7603081752034,5.050649165358824,7.447567413325724,7009,275,38,128555.03888750094,8408,59,87
55,Updated,4659,4410,offtank,Fury,LDN,15.073730202075367,4.423812124522119,6222.182381872533,0.0,4.09612233752048,4.915346805024576,3662,92,27,37976.05313736203,0,25,30
56,Updated,8203,4402,maintank,Fusions,BOS,13.900755833059481,7.492605980939863,6796.238353865101,0.0,4.239237594479133,4.830759119290175,6086,141,76,68936.51103603834,0,43,49
57,NO_CHANGE,4606,4408,maintank,Gamsu,SHD,,,,,,,,,,,,,
58,NO_CHANGE,8712,7698,maintank,Gator,ATL,,,,,,,,,,,,,
59,NO_CHANGE,5210,4408,offtank,Geguri,SHD,,,,,,,,,,,,,
60,Updated,4666,4410,maintank,Gesture,LDN,11.796832332058983,7.045330420535226,6648.034577240138,0.0,4.423812124522119,3.932277444019661,3662,72,43,40575.17103642231,0,27,24
61,Updated,4413,7697,flexsupport,Gido,WAS,12.731310140636566,3.5529237601776464,7635.399579322398,9925.61065877128,4.811250925240563,3.3308660251665434,8106,172,48,103154.2483166456,134095,65,45
62,NO_CHANGE,8713,7693,maindps,GodsB,HZS,,,,,,,,,,,,,
63,Updated,8789,4410,flexdps,Guard,LDN,12.943746586564718,5.406881485527034,4706.859593753413,8601.693063899509,4.915346805024576,2.457673402512288,3662,79,33,28727.533053875,52499,30,15
64,NO_CHANGE,8863,4408,flexdps,GuardiaN,SHD,,,,,,,,,,,,,
65,NO_CHANGE,8741,7693,maintank,Guxue,HZS,,,,,,,,,,,,,
66,Updated,4664,4407,flexsupport,HaGoPeun,FLA,14.090019569471623,4.344422700587084,7330.363467178228,8821.05675146771,4.10958904109589,4.344422700587084,5110,120,37,62430.26219546792,75126,35,37
67,Updated,8750,7696,flexdps,Haksal,VAN,19.400912517357664,2.7375520730013885,5693.008703524306,8295.49692521325,4.999008133306883,4.403888117437016,5041,163,23,47830.76145744338,69696,42,37
68,Updated,8723,7699,maindps,Happy,GZC,8.817766165904636,4.702808621815807,7368.43492060918,1190.7903331156106,4.310907903331156,3.135205747877204,3062,45,24,37603.579544842185,6077,22,16
69,Updated,4671,7699,offtank,HOTBA,GZC,11.757021554539516,3.7230568256041803,5637.906351603772,0.0,1.9595035924232527,4.11495754408883,3062,60,19,28772.115414351254,0,10,21
70,NO_CHANGE,4645,4406,flexdps,Hydration,GLA,,,,,,,,,,,,,
